Index	Sentence	Entity	Entity_Startindex	Entity_Stopindex	Entity_Info
PMC5408066_OgerInput.txtOger_out.csv:163	While the contribution of some dietary polyphenols in the management of Benign Prostatic Hyperplasia has been indicated in this review as supported by clinical findings, it must also be emphasized that non-regulated and long-lasting supplementation with some dietary polyphenols could lead to potential harmful effects due to possible interactions with cytochrome P450 enzymes. 	cytochrome P450	32644	32659	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5437572_OgerInput.txtOger_out.csv:179	Acetaminophen is metabolically activated to form a reactive metabolite by several types of cytochrome P450 such as cytochromes 2E1, 1A2, 3A4, and 2A6 via a direct two-electron oxidation. 	cytochrome P450	26790	26805	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5437572_OgerInput.txtOger_out.csv:179	Acetaminophen is metabolically activated to form a reactive metabolite by several types of cytochrome P450 such as cytochromes 2E1, 1A2, 3A4, and 2A6 via a direct two-electron oxidation. 	cytochrome P450	26790	26805	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5437572_OgerInput.txtOger_out.csv:196	Of These, Acetaminophen is metabolized by cytochrome P450 to form a reactive metabolites, NAPQI, which then reacts with hepatic glutathione (GSH) causing the latter depletion by approximately 90%. 	cytochrome P450	28874	28889	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5437572_OgerInput.txtOger_out.csv:196	Of These, Acetaminophen is metabolized by cytochrome P450 to form a reactive metabolites, NAPQI, which then reacts with hepatic glutathione (GSH) causing the latter depletion by approximately 90%. 	cytochrome P450	28874	28889	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5447053_OgerInput.txtOger_out.csv:109	Although lipids can be oxidized by lipoxygenases, cyclooxygenases, and cytochrome P450 to generate signaling molecules, Reactive Oxygen Species (eg, hydroxyl radical-HO^ and hydroperoxyl-HO2.) 	cytochrome P450	22991	23006	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5447053_OgerInput.txtOger_out.csv:109	Although lipids can be oxidized by lipoxygenases, cyclooxygenases, and cytochrome P450 to generate signaling molecules, Reactive Oxygen Species (eg, hydroxyl radical-HO^ and hydroperoxyl-HO2.) 	cytochrome P450	22991	23006	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:3	The inhibitory potentials of dimethyllirioresinol, epimagnolin A, eudesmin, fargesin, and magnolin on eight major human cytochrome P450 enzyme activities in human liver microsomes were evaluated using liquid chromatography-tandem mass spectrometry to determine the inhibition mechanisms and inhibition potency. 	cytochrome P450	432	447	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:3	The inhibitory potentials of dimethyllirioresinol, epimagnolin A, eudesmin, fargesin, and magnolin on eight major human cytochrome P450 enzyme activities in human liver microsomes were evaluated using liquid chromatography-tandem mass spectrometry to determine the inhibition mechanisms and inhibition potency. 	cytochrome P450	432	447	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:11	Herbal drugs (eg, Hypericum perforatum, Ginkgo biloba, Camellia sinensis, Glycyrrhiza glabra, Allium sativum, Rhizoma Coptidis, and Fructus Silybi) and their constituents cause herb-drug interactions via the induction or inhibition of major drug-metabolizing enzymes, cytochrome P450 and result in the toxicity and therapeutic failure of various concomitant drugs. 	cytochrome P450	3206	3221	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:11	Herbal drugs (eg, Hypericum perforatum, Ginkgo biloba, Camellia sinensis, Glycyrrhiza glabra, Allium sativum, Rhizoma Coptidis, and Fructus Silybi) and their constituents cause herb-drug interactions via the induction or inhibition of major drug-metabolizing enzymes, cytochrome P450 and result in the toxicity and therapeutic failure of various concomitant drugs. 	cytochrome P450	3206	3221	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5456333_OgerInput.txtOger_out.csv:158	For example, the cytochrome P450 enzymes are a class of phase I enzymes. 	cytochrome P450	20202	20217	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5456333_OgerInput.txtOger_out.csv:158	For example, the cytochrome P450 enzymes are a class of phase I enzymes. 	cytochrome P450	20202	20217	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:5	Here we demonstrate the feasibility of dynamic nuclear polarization (DNP) magic-angle-spinning NMR techniques, along with a judiciously designed stable isotope labeling scheme, to measure atomistic-resolution transmembrane-transmembrane interactions of full-length mammalian ~72-kDa cytochrome P450-cytochrome b5 complex in lipid bilayers. 	cytochrome P450	1280	1295	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:5	Here we demonstrate the feasibility of dynamic nuclear polarization (DNP) magic-angle-spinning NMR techniques, along with a judiciously designed stable isotope labeling scheme, to measure atomistic-resolution transmembrane-transmembrane interactions of full-length mammalian ~72-kDa cytochrome P450-cytochrome b5 complex in lipid bilayers. 	cytochrome P450	1280	1295	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:15	These are particularly notable drawbacks for bitopic proteins that contain bulky soluble domains, such as the membrane-anchored catalytic enzymes like mammalian cytochrome P450, cytochrome b_5, and cytochrome P450 reductases^, --. 	cytochrome P450	3731	3746	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:15	These are particularly notable drawbacks for bitopic proteins that contain bulky soluble domains, such as the membrane-anchored catalytic enzymes like mammalian cytochrome P450, cytochrome b_5, and cytochrome P450 reductases^, --. 	cytochrome P450	3731	3746	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:15	These are particularly notable drawbacks for bitopic proteins that contain bulky soluble domains, such as the membrane-anchored catalytic enzymes like mammalian cytochrome P450, cytochrome b_5, and cytochrome P450 reductases^, --. 	cytochrome P450	3768	3783	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:15	These are particularly notable drawbacks for bitopic proteins that contain bulky soluble domains, such as the membrane-anchored catalytic enzymes like mammalian cytochrome P450, cytochrome b_5, and cytochrome P450 reductases^, --. 	cytochrome P450	3768	3783	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:17	For a complete understanding of their active interactions, it is crucial to obtain the structural information of the biologically active full-length forms with both transmembrane and extramembranous domains, especially in the case of membrane-bound cytochrome P450 complexes^, -, -,. 	cytochrome P450	4227	4242	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:17	For a complete understanding of their active interactions, it is crucial to obtain the structural information of the biologically active full-length forms with both transmembrane and extramembranous domains, especially in the case of membrane-bound cytochrome P450 complexes^, -, -,. 	cytochrome P450	4227	4242	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:27	In this study, we demonstrate the feasibility of ssNMR spectroscopy^- for probing transmembrane interactions of membrane-bound bitopic proteins, namely the intact mammalian cytochrome P450-cytochrome b_5 complex, in lipid bilayers. 	cytochrome P450	6785	6800	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:27	In this study, we demonstrate the feasibility of ssNMR spectroscopy^- for probing transmembrane interactions of membrane-bound bitopic proteins, namely the intact mammalian cytochrome P450-cytochrome b_5 complex, in lipid bilayers. 	cytochrome P450	6785	6800	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:30	As a key step in their catalytic cycles, their oxidation of substrates requires two electrons to be transferred to the heme-containing reaction center of cytochromes P450 from their redox partners, such as cytochromes b_5, and cytochrome P450 reductases^,. 	cytochrome P450	7492	7507	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:30	As a key step in their catalytic cycles, their oxidation of substrates requires two electrons to be transferred to the heme-containing reaction center of cytochromes P450 from their redox partners, such as cytochromes b_5, and cytochrome P450 reductases^,. 	cytochrome P450	7492	7507	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:32	This crucial transmembrane-transmembrane interaction of the full-length liver microsomal cytochrome P450 2B4 with its full-length redox partner, cytochrome b_5, is investigated in this study. 	cytochrome P450	7747	7762	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:32	This crucial transmembrane-transmembrane interaction of the full-length liver microsomal cytochrome P450 2B4 with its full-length redox partner, cytochrome b_5, is investigated in this study. 	cytochrome P450	7747	7762	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:35	Depending on the substrates, the cytochrome P450 isozymes and/or the experimental conditions, cytochrome b_5 can significantly enhance the enzymatic turnover of cytochrome P450 by up to 100-fold, in some cases, however, cytochrome b_5 does not affect or even inhibits the catalytic activities of cytochromes P450. 	cytochrome P450	8424	8439	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:35	Depending on the substrates, the cytochrome P450 isozymes and/or the experimental conditions, cytochrome b_5 can significantly enhance the enzymatic turnover of cytochrome P450 by up to 100-fold, in some cases, however, cytochrome b_5 does not affect or even inhibits the catalytic activities of cytochromes P450. 	cytochrome P450	8424	8439	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:35	Depending on the substrates, the cytochrome P450 isozymes and/or the experimental conditions, cytochrome b_5 can significantly enhance the enzymatic turnover of cytochrome P450 by up to 100-fold, in some cases, however, cytochrome b_5 does not affect or even inhibits the catalytic activities of cytochromes P450. 	cytochrome P450	8552	8567	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:35	Depending on the substrates, the cytochrome P450 isozymes and/or the experimental conditions, cytochrome b_5 can significantly enhance the enzymatic turnover of cytochrome P450 by up to 100-fold, in some cases, however, cytochrome b_5 does not affect or even inhibits the catalytic activities of cytochromes P450. 	cytochrome P450	8552	8567	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:36	In the case of rabbit cytochrome P450 2B4, a 55.7 kDa protein, when metabolizing benzphetamine and methoxyflurane stoichiometrically, cytochrome b_5 stimulates the enzymatic activities of cytochrome P450 2B4 predominantly by reducing the amount of the side-product superoxide^,. 	cytochrome P450	8727	8742	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:36	In the case of rabbit cytochrome P450 2B4, a 55.7 kDa protein, when metabolizing benzphetamine and methoxyflurane stoichiometrically, cytochrome b_5 stimulates the enzymatic activities of cytochrome P450 2B4 predominantly by reducing the amount of the side-product superoxide^,. 	cytochrome P450	8727	8742	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:36	In the case of rabbit cytochrome P450 2B4, a 55.7 kDa protein, when metabolizing benzphetamine and methoxyflurane stoichiometrically, cytochrome b_5 stimulates the enzymatic activities of cytochrome P450 2B4 predominantly by reducing the amount of the side-product superoxide^,. 	cytochrome P450	8893	8908	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:36	In the case of rabbit cytochrome P450 2B4, a 55.7 kDa protein, when metabolizing benzphetamine and methoxyflurane stoichiometrically, cytochrome b_5 stimulates the enzymatic activities of cytochrome P450 2B4 predominantly by reducing the amount of the side-product superoxide^,. 	cytochrome P450	8893	8908	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:37	In order to fully understand the molecular mechanism of these key roles of cytochrome b_5, elucidating the atomic-resolution structure of the full-length form of cytochrome P450-cytochrome b_5 complex is quintessential. 	cytochrome P450	9146	9161	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:37	In order to fully understand the molecular mechanism of these key roles of cytochrome b_5, elucidating the atomic-resolution structure of the full-length form of cytochrome P450-cytochrome b_5 complex is quintessential. 	cytochrome P450	9146	9161	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:38	Despite the physiological importance of their full-length forms for their complete catalytic functions,the X-ray and solution NMR structures of both membrane-bound eukaryotic cytochrome P450 and cytochrome b_5 have been determined only for the truncated forms of hydrophilic heme-containing cytosolic catalytic domains, in which the hydrophobic transmembrane domains were removed to overcome the difficulties in overexpression, solubilization, purification, and crystallization^, with the exception of recent solution- and solid-state NMR studies from our group on full-length rabbit cytochrome b_5 and cytochrome P450 2B4^, --, as well as an X-ray crystallography study on cytochrome P450 51A1^. 	cytochrome P450	9379	9394	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:38	Despite the physiological importance of their full-length forms for their complete catalytic functions,the X-ray and solution NMR structures of both membrane-bound eukaryotic cytochrome P450 and cytochrome b_5 have been determined only for the truncated forms of hydrophilic heme-containing cytosolic catalytic domains, in which the hydrophobic transmembrane domains were removed to overcome the difficulties in overexpression, solubilization, purification, and crystallization^, with the exception of recent solution- and solid-state NMR studies from our group on full-length rabbit cytochrome b_5 and cytochrome P450 2B4^, --, as well as an X-ray crystallography study on cytochrome P450 51A1^. 	cytochrome P450	9379	9394	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
